RowNo,"P1_rph","P2_unique_dns_req","P3_domain_rph","P4_avg_rpm","P5_high_req","P6_mx","P7_ptr","P8_dnsserver","P9_TDL","P10_SDL","P11_unique_ratio","P12_nx","P13_flow_ratio","P14_dnsrph","P15_len","P16_IRC_ratio","P17_domain_length","P18_SMB_ratio","P19_TLS_ratio","P20_SSH_ratio","P21_MQTT_ratio","P22_TFTP_ratio","P23_NBNS_ratio","P24_TCP_ratio","P25_DCERPC_ratio","P26_ICMP_ratio","P27_DHCP_ratio","P28_UNIQUEDST_count","P29_DST_count",ReqTime,"ip_src"
3786,174,0,0,0,0,0,0,0,0,0,0,0,0,0,"1046.0344827586207",0,0,0,"0.10344827586206896",0,0,0,0,"0.8448275862068966",0,0,0,1,174,1276322400,"74.220.195.150"
3787,374,0,0,0,0,0,0,0,0,0,0,0,0,0,"1027.7272727272727",0,0,0,"0.026737967914438502",0,0,0,0,"0.8716577540106952",0,0,0,2,374,1276326000,"74.220.195.150"
3788,2407,0,0,0,0,0,0,0,0,0,0,0,0,0,"1055.878687162443",0,0,0,"0.04071458246780224","0.0008309098462816784",0,0,0,"0.8196925633568758",0,0,0,2,2407,1276329600,"74.220.195.150"
3789,2788,0,0,0,0,0,0,0,0,0,0,0,0,0,"1017.8741032998565",0,0,0,"0.059182209469153514",0,0,0,0,"0.8723098995695839",0,0,0,1,2788,1276333200,"74.220.195.150"
3790,416,0,0,0,0,0,0,0,0,0,0,0,0,0,"888.1346153846154",0,0,0,"0.1201923076923077",0,0,0,0,"0.8100961538461539",0,0,0,1,416,1276336800,"74.220.195.150"
3791,473,0,0,0,0,0,0,0,0,0,0,0,0,0,"1089.2071881606764",0,0,0,"0.16701902748414377",0,0,0,0,"0.8054968287526427",0,0,0,1,473,1276340400,"74.220.195.150"
3792,131,0,0,0,0,0,0,0,0,0,0,0,0,0,"1146.8473282442749",0,0,0,"0.11450381679389313",0,0,0,0,"0.8473282442748091",0,0,0,1,131,1276347600,"74.220.195.150"
3793,134,0,0,0,0,0,0,0,0,0,0,0,0,0,"821.8134328358209",0,0,0,"0.1044776119402985",0,0,0,0,"0.8208955223880597",0,0,0,2,134,1276351200,"74.220.195.150"
3794,195,0,0,0,0,0,0,0,0,0,0,0,0,0,"993.9641025641025",0,0,0,"0.1641025641025641",0,0,0,0,"0.7948717948717948",0,0,0,1,195,1276354800,"74.220.195.150"
3795,137,0,0,0,0,0,0,0,0,0,0,0,0,0,"922.4452554744526",0,0,0,"0.13138686131386862",0,0,0,0,"0.8102189781021898",0,0,0,1,137,1276365600,"74.220.195.150"
3796,122,0,0,0,0,0,0,0,0,0,0,0,0,0,"1081.2131147540983",0,0,0,0,0,0,0,0,"0.9426229508196722",0,0,0,1,122,1276329600,"74.220.195.50"
3797,125,0,0,0,0,0,0,0,0,0,0,0,0,0,"1056.16",0,0,0,0,0,0,0,0,"0.936",0,0,0,1,125,1276333200,"74.220.195.50"
3798,248,0,0,0,0,0,0,0,0,0,0,0,0,0,"1456.4395161290322",0,0,0,0,0,0,0,0,"0.9919354838709677",0,0,0,1,248,1276336800,"74.220.207.122"
3799,376,0,0,0,0,0,0,0,0,0,0,0,0,0,"890.6010638297872",0,0,0,0,0,0,0,0,"0.9973404255319149",0,0,0,1,376,1331172000,"74.220.207.178"
3800,182,0,0,0,0,0,0,0,0,0,0,0,0,0,"1470.6153846153845",0,0,0,0,0,0,0,0,"0.9945054945054945",0,0,0,1,182,1328382000,"74.220.207.83"
3801,120,0,0,0,0,0,0,0,0,0,0,0,0,0,"1299.75",0,0,0,0,0,0,0,0,"0.925",0,0,0,1,120,1276362000,"74.220.219.81"
3802,153,0,0,0,0,0,0,0,0,0,0,0,0,0,"987.2875816993464",0,0,0,"0.1895424836601307",0,0,0,0,"0.7450980392156863",0,0,0,1,153,1276351200,"74.254.109.143"
3803,107,0,0,0,0,0,0,0,0,0,0,0,0,0,"1176.588785046729",0,0,0,"0.308411214953271",0,0,0,0,"0.6915887850467289",0,0,0,1,107,1276354800,"74.254.109.143"
3804,108,0,0,0,0,0,0,0,0,0,0,0,0,0,"1266.7222222222222",0,0,0,0,0,0,0,0,"0.9722222222222222",0,0,0,1,108,1276322400,"74.50.3.200"
3805,155,0,0,0,0,0,0,0,0,0,0,0,0,0,"1409.651612903226",0,0,0,0,0,0,0,0,"0.567741935483871",0,0,0,1,155,1276326000,"74.50.3.200"
3806,156,0,0,0,0,0,0,0,0,0,0,0,0,0,"1391.2948717948718",0,0,0,0,0,0,0,0,"0.9871794871794872",0,0,0,2,156,1276329600,"74.50.3.200"
3807,276,0,0,0,0,0,0,0,0,0,0,0,0,0,"1343.5144927536232",0,0,0,0,0,0,0,0,"0.717391304347826",0,0,0,2,276,1276333200,"74.50.3.200"
3808,260,0,0,0,0,0,0,0,0,0,0,0,0,0,"1339.9153846153847",0,0,0,0,0,0,0,0,"0.9769230769230769",0,0,0,3,260,1276340400,"74.50.3.200"
3809,317,0,0,0,0,0,0,0,0,0,0,0,0,0,"1289.416403785489",0,0,0,0,0,0,0,0,"0.9652996845425867",0,0,0,3,317,1276344000,"74.50.3.200"
3810,260,0,0,0,0,0,0,0,0,0,0,0,0,0,"1344.7230769230769",0,0,0,0,0,0,0,0,"0.9692307692307692",0,0,0,1,260,1276347600,"74.50.3.200"
3811,282,0,0,0,0,0,0,0,0,0,0,0,0,0,"1256.5921985815603",0,0,0,0,0,0,0,0,"0.9539007092198581",0,0,0,2,282,1276351200,"74.50.3.200"
3812,508,0,0,0,0,0,0,0,0,0,0,0,0,0,"1308.5216535433071",0,0,0,0,0,0,0,0,"0.9724409448818898",0,0,0,2,508,1276354800,"74.50.3.200"
3813,125,0,0,0,0,0,0,0,0,0,0,0,0,0,"1308.296",0,0,0,0,0,0,0,0,"0.96",0,0,0,1,125,1276362000,"74.50.3.200"
3814,168,0,0,0,0,0,0,0,0,0,0,0,0,0,"1384.982142857143",0,0,0,0,0,0,0,0,"0.9821428571428571",0,0,0,1,168,1276365600,"74.50.3.200"
3815,918,0,0,0,0,0,0,0,0,0,0,0,0,0,"1431.8191721132898",0,0,0,0,0,0,0,0,"0.9215686274509803",0,0,0,1,918,1276336800,"74.53.251.162"
3816,255,0,0,0,0,0,0,0,0,0,0,0,0,0,"1411.3058823529411",0,0,0,0,0,0,0,0,"0.9215686274509803",0,0,0,1,255,1276340400,"74.53.251.162"
3817,170,0,0,0,0,0,0,0,0,0,0,0,0,0,"1420.7941176470588",0,0,0,0,0,0,0,0,"0.9294117647058824",0,0,0,1,170,1276358400,"74.53.251.162"
3818,170,0,0,0,0,0,0,0,0,0,0,0,0,0,"1420.4470588235295",0,0,0,0,0,0,0,0,"0.9294117647058824",0,0,0,1,170,1276362000,"74.53.251.162"
3819,125,0,0,0,0,0,0,0,0,0,0,0,0,0,"1413.408",0,0,0,0,0,0,0,0,"0.92",0,0,0,1,125,1276369200,"74.53.251.162"
3820,126,0,0,0,0,0,0,0,0,0,0,0,0,0,"1335.4285714285713",0,0,0,0,0,0,0,0,"0.9126984126984127",0,0,0,1,126,1276315200,"74.53.78.211"
3821,156,0,0,0,0,0,0,0,0,0,0,0,0,0,"1410.0384615384614",0,0,0,0,0,0,0,0,"0.9743589743589743",0,0,0,1,156,1276322400,"74.53.78.211"
3822,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,"1271.0175150519979",0,0,0,0,0,0,0,0,"0.8199233716475096",0,0,0,2,1827,1276329600,"74.53.78.211"
3823,2512,0,0,0,0,0,0,0,0,0,0,0,0,0,"1247.8407643312103",0,0,0,0,0,0,0,0,"0.9171974522292994",0,0,0,2,2512,1276333200,"74.53.78.211"
3824,325,0,0,0,0,0,0,0,0,0,0,0,0,0,"1064.32",0,0,0,0,0,0,0,0,"0.7784615384615384",0,0,0,2,325,1276336800,"74.53.78.211"
3825,150,0,0,0,0,0,0,0,0,0,0,0,0,0,"1204.4133333333334",0,0,0,0,0,0,0,0,"0.9533333333333334",0,0,0,2,150,1276333200,"74.54.152.11"
3826,124,0,0,0,0,0,0,0,0,0,0,0,0,0,"1238.5403225806451",0,0,0,0,0,0,0,0,"0.9032258064516129",0,0,0,1,124,1276329600,"74.54.219.242"
3827,128,0,0,0,0,0,0,0,0,0,0,0,0,0,"1115.2734375",0,0,0,0,0,0,0,0,"0.90625",0,0,0,1,128,1276354800,"74.55.1.2"
3828,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,"898.6920091324201",0,0,0,0,0,0,0,0,"0.695662100456621",0,0,0,4,4380,1276329600,"74.55.1.4"
3829,4546,0,0,0,0,0,0,0,0,0,0,0,0,0,"822.7470303563572",0,0,0,0,0,0,0,0,"0.7296524417069952",0,0,0,5,4546,1276333200,"74.55.1.4"
3830,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,"1125.2454495311638",0,0,0,0,0,0,0,0,"0.6050744622173193",0,0,0,3,1813,1276336800,"74.55.1.4"
3831,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,"963.4040841584158",0,0,0,0,0,0,0,0,"0.6695544554455446",0,0,0,3,1616,1276340400,"74.55.1.4"
3832,190,0,0,0,0,0,0,0,0,0,0,0,0,0,"1138.2631578947369",0,0,0,0,0,0,0,0,"0.6578947368421053",0,0,0,2,190,1276344000,"74.55.1.4"
3833,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,"1022.4153940134393",0,0,0,0,0,0,0,0,"0.6261453879047038",0,0,0,2,1637,1276347600,"74.55.1.4"
3834,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,"851.3391304347826",0,0,0,0,0,0,0,0,"0.6791304347826087",0,0,0,2,1150,1276351200,"74.55.1.4"
3835,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,"1017.9492512479202",0,0,0,0,0,0,0,0,"0.6655574043261231",0,0,0,1,1202,1276354800,"74.55.1.4"
3836,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,959,0,0,0,0,0,0,0,0,"0.6303270564915758",0,0,0,2,1009,1276358400,"74.55.1.4"
3837,328,0,0,0,0,0,0,0,0,0,0,0,0,0,"450.6341463414634",0,0,0,"0.31402439024390244",0,0,0,0,"0.6371951219512195",0,0,0,1,328,1276358400,"74.63.11.179"
3838,6588,0,0,0,0,0,0,0,0,0,0,0,0,0,"1351.9395871281117",0,0,0,0,0,0,0,0,"0.9907407407407407",0,0,0,1,6588,1276311600,"74.63.40.21"
3839,708,0,0,0,0,0,0,0,0,0,0,0,0,0,"1319.8121468926554",0,0,0,0,0,0,0,0,"0.9830508474576272",0,0,0,1,708,1276315200,"74.63.40.21"
3840,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,"1323.2795817281233",0,0,0,0,0,0,0,0,"0.992294991744634",0,0,0,1,1817,1276318800,"74.63.40.21"
3841,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,"1342.555868544601",0,0,0,0,0,0,0,0,"0.9906103286384976",0,0,0,1,1065,1276322400,"74.63.40.21"
3842,508,0,0,0,0,0,0,0,0,0,0,0,0,0,"1358.3799212598426",0,0,0,0,0,0,0,0,"0.9881889763779528",0,0,0,1,508,1276326000,"74.63.40.21"
3843,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,"1367.603448275862",0,0,0,0,0,0,0,0,"0.9875478927203065",0,0,0,1,1044,1276329600,"74.63.40.21"
3844,2602,0,0,0,0,0,0,0,0,0,0,0,0,0,"1280.2109915449655",0,0,0,0,0,0,0,0,"0.9877017678708686",0,0,0,1,2602,1276333200,"74.63.40.21"
3845,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,"1340.5976544880468",0,0,0,0,0,0,0,0,"0.9873703202525936",0,0,0,1,2217,1276336800,"74.63.40.21"
3846,2596,0,0,0,0,0,0,0,0,0,0,0,0,0,"1296.423343605547",0,0,0,0,0,0,0,0,"0.9884437596302003",0,0,0,1,2596,1276340400,"74.63.40.21"
3847,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,"1348.1305469556244",0,0,0,0,0,0,0,0,"0.9891640866873065",0,0,0,1,1938,1276344000,"74.63.40.21"
3848,4226,0,0,0,0,0,0,0,0,0,0,0,0,0,"1316.9368196876478",0,0,0,0,0,0,0,0,"0.9919545669663985",0,0,0,1,4226,1276347600,"74.63.40.21"
3849,3658,0,0,0,0,0,0,0,0,0,0,0,0,0,"1354.0527610716238",0,0,0,0,0,0,0,0,"0.9912520503007107",0,0,0,1,3658,1276351200,"74.63.40.21"
3850,3903,0,0,0,0,0,0,0,0,0,0,0,0,0,"1359.8088649756598",0,0,0,0,0,0,0,0,"0.9930822444273636",0,0,0,1,3903,1276354800,"74.63.40.21"
3851,3547,0,0,0,0,0,0,0,0,0,0,0,0,0,"1344.1592895404567",0,0,0,0,0,0,0,0,"0.9918240766845221",0,0,0,1,3547,1276358400,"74.63.40.21"
3852,4706,0,0,0,0,0,0,0,0,0,0,0,0,0,"1343.225031874203",0,0,0,0,0,0,0,0,"0.9929876753081173",0,0,0,1,4706,1276362000,"74.63.40.21"
3853,6076,0,0,0,0,0,0,0,0,0,0,0,0,0,"1377.616030283081",0,0,0,0,0,0,0,0,"0.9955562870309415",0,0,0,1,6076,1276365600,"74.63.40.21"
3854,7985,0,0,0,0,0,0,0,0,0,0,0,0,0,"1377.016155291171",0,0,0,0,0,0,0,0,"0.99536631183469",0,0,0,1,7985,1276369200,"74.63.40.21"
3855,8694,0,0,0,0,0,0,0,0,0,0,0,0,0,"83.70002300437083",0,0,0,0,"0.31446974925235793",0,0,0,"0.6855302507476421",0,0,0,1,8694,1350097200,"74.78.112.46"
3856,13636,0,0,0,0,0,0,0,0,0,0,0,0,0,"376.3575828688765",0,0,0,0,"0.4436051628043414",0,0,0,"0.5443678498093283",0,0,0,1,13636,1350100800,"74.78.112.46"
3857,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,"139.88829787234042",0,0,0,0,"0.04840425531914894",0,0,0,"0.899468085106383",0,0,0,1,1880,1350104400,"74.78.112.46"
3858,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,"61.722515391380824",0,0,0,"0.022867194371152155","0.014951627088830254",0,0,0,"0.9617414248021108",0,0,0,1,2274,1349949600,"74.78.117.238"
3859,35726,0,0,0,0,0,0,0,0,0,0,0,0,0,"65.46506745787381",0,0,0,0,"0.14759558864692382",0,0,0,"0.8524044113530762",0,0,0,1,35726,1350118800,"74.78.117.238"
3860,228,0,0,0,0,0,0,0,0,0,0,0,0,0,"982.1798245614035",0,0,0,0,0,0,0,0,"0.9517543859649122",0,0,0,1,228,1276333200,"74.86.158.240"
3861,338,0,0,0,0,0,0,0,0,0,0,0,0,0,"486.8284023668639",0,0,0,0,0,0,0,0,"0.8106508875739645",0,0,0,1,338,1276333200,"74.86.158.244"
3862,349,0,0,0,0,0,0,0,0,0,0,0,0,0,"569.1117478510029",0,0,0,0,0,0,0,0,"0.7650429799426934",0,0,0,1,349,1276336800,"74.86.158.244"
3863,139,0,0,0,0,0,0,0,0,0,0,0,0,0,"762.3309352517986",0,0,0,0,0,0,0,0,"0.8129496402877698",0,0,0,1,139,1276340400,"74.86.158.244"
3864,110,0,0,0,0,0,0,0,0,0,0,0,0,0,"387.72727272727275",0,0,0,0,0,0,0,0,"0.5272727272727272",0,0,0,1,110,1276336800,"75.101.130.103"
3865,164,0,0,0,0,0,0,0,0,0,0,0,0,0,"1451.9939024390244",0,0,0,0,0,0,0,0,"0.9939024390243902",0,0,0,1,164,1276333200,"75.101.134.147"
3866,5133,0,0,0,0,0,0,0,0,0,0,0,0,0,"1380.8969413598286",0,0,0,0,0,0,0,0,"0.9775959477888174",0,0,0,1,5133,1276351200,"75.101.147.64"
3867,4661,0,0,0,0,0,0,0,0,0,0,0,0,0,"1351.3243939068868",0,0,0,0,0,0,0,0,"0.9731817206608024",0,0,0,1,4661,1276354800,"75.101.147.64"
3868,3457,0,0,0,0,0,0,0,0,0,0,0,0,0,"1329.7954874168354",0,0,0,"0.0028926815157651145",0,0,0,0,"0.9635522129013595",0,0,0,1,3457,1276358400,"75.101.147.64"
3869,3326,0,0,0,0,0,0,0,0,0,0,0,0,0,"1446.0932050511124",0,0,0,0,0,0,0,0,"0.9332531569452797",0,0,0,1,3326,1276322400,"75.119.220.243"
3870,272,0,0,0,0,0,0,0,0,0,0,0,0,0,"1333.9448529411766",0,0,0,0,0,0,0,0,"0.8786764705882353",0,0,0,1,272,1276326000,"75.119.220.243"
3871,107,0,0,0,0,0,0,0,0,0,0,0,0,0,"1220.588785046729",0,0,0,0,0,0,0,0,"0.6915887850467289",0,0,0,2,107,1276326000,"75.125.247.2"
3872,245,0,0,0,0,0,0,0,0,0,0,0,0,0,"1198.1673469387756",0,0,0,0,0,0,0,0,"0.7836734693877551",0,0,0,2,245,1276329600,"75.125.247.2"
3873,626,0,0,0,0,0,0,0,0,0,0,0,0,0,"1080.6309904153354",0,0,0,"0.3913738019169329",0,0,0,0,"0.6086261980830671",0,0,0,1,626,1276333200,"75.126.101.175"
3874,199,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,0,0,0,"0.49246231155778897",0,0,0,0,"0.507537688442211",0,0,0,2,199,1276336800,"75.126.101.175"
3875,192,0,0,0,0,0,0,0,0,0,0,0,0,0,"987.765625",0,0,0,"0.4166666666666667",0,0,0,0,"0.5833333333333334",0,0,0,2,192,1276340400,"75.126.101.175"
3876,101,0,0,0,0,0,0,0,0,0,0,0,0,0,"974.960396039604",0,0,0,"0.2871287128712871",0,0,0,0,"0.7128712871287128",0,0,0,2,101,1276344000,"75.126.101.175"
3877,163,0,0,0,0,0,0,0,0,0,0,0,0,0,"993.9693251533743",0,0,0,"0.44171779141104295",0,0,0,0,"0.558282208588957",0,0,0,1,163,1276347600,"75.126.101.175"
3878,199,0,0,0,0,0,0,0,0,0,0,0,0,0,"993.5125628140704",0,0,0,"0.2964824120603015",0,0,0,0,"0.7035175879396985",0,0,0,2,199,1276358400,"75.126.101.175"
3879,101,0,0,0,0,0,0,0,0,0,0,0,0,0,"1057.7920792079208",0,0,0,"0.26732673267326734",0,0,0,0,"0.7326732673267327",0,0,0,1,101,1276362000,"75.126.101.175"
3880,176,0,0,0,0,0,0,0,0,0,0,0,0,0,"1002.1534090909091",0,0,0,"0.2840909090909091",0,0,0,0,"0.7159090909090909",0,0,0,1,176,1276365600,"75.126.101.175"
3881,233,0,0,0,0,0,0,0,0,0,0,0,0,0,"1348.8197424892703",0,0,0,0,0,0,0,0,"0.9012875536480687",0,0,0,1,233,1276311600,"75.126.11.131"
3882,14791,0,0,0,0,0,0,0,0,0,0,0,0,0,"1397.3118788452437",0,0,0,0,0,0,0,0,"0.9799202217564735",0,0,0,1,14791,1276336800,"75.127.97.72"
3883,9943,0,0,0,0,0,0,0,0,0,0,0,0,0,"1407.5349492105",0,0,0,0,0,0,0,0,"0.9803882128130343",0,0,0,1,9943,1276340400,"75.127.97.72"
3884,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,"523.708014632524",0,0,0,0,0,0,0,0,1,0,0,0,1,3007,1276570800,"76.105.255.185"
3885,310,0,0,0,0,0,0,0,0,0,0,0,0,0,"1385.374193548387",0,0,0,0,0,0,0,0,"0.9870967741935484",0,0,0,2,310,1276333200,"76.13.17.39"
3886,254,0,0,0,0,0,0,0,0,0,0,0,0,0,"1369.1771653543308",0,0,0,0,0,0,0,0,"0.952755905511811",0,0,0,2,254,1276333200,"76.13.18.77"
3887,117,0,0,0,0,0,0,0,0,0,0,0,0,0,"1449.2649572649573",0,0,0,0,0,0,0,0,"0.9829059829059829",0,0,0,1,117,1276358400,"76.13.18.77"
3888,150,0,0,0,0,0,0,0,0,0,0,0,0,0,"1432.0133333333333",0,0,0,0,0,0,0,0,"0.9866666666666667",0,0,0,1,150,1276365600,"76.13.18.77"
3889,227,0,0,0,0,0,0,0,0,0,0,0,0,0,"1419.7488986784142",0,0,0,0,0,0,0,0,"0.986784140969163",0,0,0,1,227,1276369200,"76.13.18.77"
3890,239,0,0,0,0,0,0,0,0,0,0,0,0,0,"1471.2426778242677",0,0,0,0,0,0,0,0,1,0,0,0,1,239,1276326000,"76.13.18.78"
3891,443,0,0,0,0,0,0,0,0,0,0,0,0,0,"1350.4988713318285",0,0,0,0,0,0,0,0,"0.9525959367945824",0,0,0,2,443,1276333200,"76.13.18.78"
3892,101,0,0,0,0,0,0,0,0,0,0,0,0,0,"1341.3366336633662",0,0,0,0,0,0,0,0,"0.9702970297029703",0,0,0,2,101,1276351200,"76.13.18.78"
3893,135,0,0,0,0,0,0,0,0,0,0,0,0,0,"1428.325925925926",0,0,0,0,0,0,0,0,"0.9851851851851852",0,0,0,2,135,1276358400,"76.13.18.78"
3894,208,0,0,0,0,0,0,0,0,0,0,0,0,0,"1456.7211538461538",0,0,0,0,0,0,0,0,"0.9903846153846154",0,0,0,1,208,1276365600,"76.13.18.78"
3895,315,0,0,0,0,0,0,0,0,0,0,0,0,0,"1443.2285714285715",0,0,0,0,0,0,0,0,"0.9904761904761905",0,0,0,1,315,1276369200,"76.13.18.78"
3896,202,0,0,0,0,0,0,0,0,0,0,0,0,0,"1416.3019801980197",0,0,0,0,0,0,0,0,"0.9158415841584159",0,0,0,1,202,1276311600,"76.13.18.79"
3897,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,"1440.1938483547926",0,0,0,0,0,0,0,0,"0.9513590844062947",0,0,0,1,1398,1276322400,"76.13.18.79"
3898,164,0,0,0,0,0,0,0,0,0,0,0,0,0,"1450.3536585365853",0,0,0,0,0,0,0,0,1,0,0,0,2,164,1276326000,"76.13.18.79"
3899,134,0,0,0,0,0,0,0,0,0,0,0,0,0,"1418.7014925373135",0,0,0,0,0,0,0,0,"0.9850746268656716",0,0,0,2,134,1276333200,"76.13.18.79"
3900,133,0,0,0,0,0,0,0,0,0,0,0,0,0,"1444.421052631579",0,0,0,0,0,0,0,0,"0.9624060150375939",0,0,0,1,133,1276336800,"76.13.18.79"
3901,934,0,0,0,0,0,0,0,0,0,0,0,0,0,"1410.8650963597431",0,0,0,0,0,0,0,0,"0.9850107066381156",0,0,0,1,934,1276351200,"76.13.18.79"
3902,390,0,0,0,0,0,0,0,0,0,0,0,0,0,"1177.2128205128206",0,0,0,0,0,0,0,0,"0.48717948717948717",0,0,0,1,390,1276329600,"76.13.6.175"
3903,235,0,0,0,0,0,0,0,0,0,0,0,0,0,"1010.8425531914894",0,0,0,0,0,0,0,0,"0.9063829787234042",0,0,0,2,235,1276333200,"76.13.6.175"
3904,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,"1422.8798411122145",0,0,0,0,0,0,0,0,"0.21946375372393248",0,0,0,1,1007,1276336800,"76.13.6.175"
3905,190,0,0,0,0,0,0,0,0,0,0,0,0,0,"1154.7894736842106",0,0,0,0,0,0,0,0,"0.9263157894736842",0,0,0,1,190,1276340400,"76.13.6.175"
3906,214,0,0,0,0,0,0,0,0,0,0,0,0,0,"1100.2196261682243",0,0,0,0,0,0,0,0,"0.9158878504672897",0,0,0,2,214,1276347600,"76.13.6.175"
3907,116,0,0,0,0,0,0,0,0,0,0,0,0,0,"1002.9913793103449",0,0,0,0,0,0,0,0,"0.896551724137931",0,0,0,2,116,1276351200,"76.13.6.175"
3908,118,0,0,0,0,0,0,0,0,0,0,0,0,0,"1074.593220338983",0,0,0,0,0,0,0,0,"0.9322033898305084",0,0,0,1,118,1276333200,"76.74.254.118"
3909,261,0,0,0,0,0,0,0,0,0,0,0,0,0,"1424.2068965517242",0,0,0,0,0,0,0,0,"0.9885057471264368",0,0,0,1,261,1276369200,"76.74.254.118"
3910,7455,0,0,0,0,0,0,0,0,0,0,0,0,0,"1431.2215962441314",0,0,0,0,0,0,0,0,"0.9864520456069752",0,0,0,1,7455,1276358400,"76.74.254.120"
3911,231,0,0,0,0,0,0,0,0,0,0,0,0,0,"1352.2207792207791",0,0,0,0,0,0,0,0,"0.9696969696969697",0,0,0,1,231,1276362000,"76.74.254.120"
3912,126,0,0,0,0,0,0,0,0,0,0,0,0,0,"1053.0873015873017",0,0,0,0,0,0,0,0,"0.9285714285714286",0,0,0,1,126,1276336800,"76.74.254.122"
3913,397,0,0,0,0,0,0,0,0,0,0,0,0,0,"1470.0428211586902",0,0,0,0,0,0,0,0,"0.9949622166246851",0,0,0,1,397,1276358400,"76.74.254.122"
3914,367,0,0,0,0,0,0,0,0,0,0,0,0,0,"1276.4305177111717",0,0,0,0,0,0,0,0,"0.9645776566757494",0,0,0,1,367,1276362000,"76.74.254.122"
3915,136,0,0,0,0,0,0,0,0,0,0,0,0,0,"1361.4117647058824",0,0,0,0,0,0,0,0,"0.9705882352941176",0,0,0,1,136,1276340400,"76.74.254.123"
3916,287,0,0,0,0,0,0,0,0,0,0,0,0,0,"1349.006968641115",0,0,0,0,0,0,0,0,"0.9686411149825784",0,0,0,1,287,1276344000,"76.74.254.123"
3917,166,0,0,0,0,0,0,0,0,0,0,0,0,0,"1302.6566265060242",0,0,0,0,0,0,0,0,"0.963855421686747",0,0,0,1,166,1276347600,"76.74.254.123"
3918,195,0,0,0,0,0,0,0,0,0,0,0,0,0,"1258.6717948717949",0,0,0,0,0,0,0,0,"0.9692307692307692",0,0,0,1,195,1276354800,"76.74.254.123"
3919,168,0,0,0,0,0,0,0,0,0,0,0,0,0,"169.5952380952381",0,0,0,0,0,0,0,0,"0.8095238095238095",0,0,0,1,168,1276358400,"76.74.254.123"
3920,265,0,0,0,0,0,0,0,0,0,0,0,0,0,"1301.0377358490566",0,0,0,0,0,0,0,0,"0.9660377358490566",0,0,0,1,265,1276365600,"76.74.254.123"
3921,144,0,0,0,0,0,0,0,0,0,0,0,0,0,"1134.0902777777778",0,0,0,0,0,0,0,0,"0.9375",0,0,0,1,144,1276358400,"76.74.254.126"
3922,7671,0,0,0,0,0,0,0,0,0,0,0,0,0,"1411.9576326424194",0,0,0,0,0,0,0,0,"0.9744492243514535",0,0,0,1,7671,1276329600,"76.74.255.122"
3923,170,0,0,0,0,0,0,0,0,0,0,0,0,0,"101.3",0,0,0,0,0,0,0,0,"0.9588235294117647",0,0,0,1,170,1350043200,"76.9.100.82"
3924,108,0,0,0,0,0,0,0,0,0,0,0,0,0,"56.333333333333336",0,0,"0.5833333333333334",0,0,0,0,0,"0.4166666666666667",0,0,0,1,108,1286402400,"76.96.30.116"
3925,18706,0,0,0,0,0,0,0,0,0,0,0,0,0,"874.7552656901529",0,0,0,0,0,0,0,0,"0.49738051961937346",0,0,0,1,18706,1191852000,"77.200.208.2"
3926,141,0,0,0,0,0,0,0,0,0,0,0,0,0,"886.4042553191489",0,0,0,"0.3546099290780142",0,0,0,0,"0.6453900709219859",0,0,0,1,141,1349618400,"77.207.111.206"
3927,196,0,0,0,0,0,0,0,0,0,0,0,0,0,"958.234693877551",0,0,0,"0.3163265306122449",0,0,0,0,"0.6836734693877551",0,0,0,1,196,1349618400,"77.247.181.164"
3928,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,"1361.8146473779386",0,0,0,0,0,0,0,0,1,0,0,0,1,1106,1276570800,"77.41.70.224"
3929,244,0,0,0,0,0,0,0,0,0,0,0,0,0,"932.889344262295",0,0,0,"0.319672131147541",0,0,0,0,"0.680327868852459",0,0,0,1,244,1349618400,"78.108.63.46"
3930,160,0,0,0,0,0,0,0,0,0,0,0,0,0,"1673.93125",0,0,0,0,0,0,0,0,"0.99375","0.00625","0.00625",0,1,160,1312966800,"78.129.163.119"
3931,183,0,0,0,0,0,0,0,0,0,0,0,0,0,"702.6284153005464",0,0,0,0,0,0,0,0,1,0,0,0,1,183,1312970400,"78.129.163.119"
3932,626,0,0,0,0,0,0,0,0,0,0,0,0,0,"1126.3258785942492",0,0,0,0,0,0,0,0,1,0,0,0,1,626,1312974000,"78.129.163.119"
