RowNo,"P1_rph","P2_unique_dns_req","P3_domain_rph","P4_avg_rpm","P5_high_req","P6_mx","P7_ptr","P8_dnsserver","P9_TDL","P10_SDL","P11_unique_ratio","P12_nx","P13_flow_ratio","P14_dnsrph","P15_len","P16_IRC_ratio","P17_domain_length","P18_SMB_ratio","P19_TLS_ratio","P20_SSH_ratio","P21_MQTT_ratio","P22_TFTP_ratio","P23_NBNS_ratio","P24_TCP_ratio","P25_DCERPC_ratio","P26_ICMP_ratio","P27_DHCP_ratio","P28_UNIQUEDST_count","P29_DST_count",ReqTime,"ip_src"
14350,479,0,0,0,0,0,0,0,0,0,0,0,0,0,"505.1043841336117",0,0,0,"0.4363256784968685",0,0,0,0,"0.5636743215031316",0,0,0,1,479,1499432400,"52.8.118.210"
14351,190,0,0,0,0,0,0,0,0,0,0,0,0,0,"424.11578947368423",0,0,0,0,0,0,0,0,0,0,0,0,0,190,1499090400,"52.8.162.110"
14352,141,0,0,0,0,0,0,0,0,0,0,0,0,0,"490.2695035460993",0,0,0,"0.3617021276595745","0.0070921985815602835",0,0,0,"0.6312056737588653",0,0,0,1,141,1499194800,"52.8.163.191"
14353,154,0,0,0,0,0,0,0,0,0,0,0,0,0,"264.85714285714283",0,0,0,0,0,0,0,0,0,0,0,0,0,154,1499090400,"52.8.167.229"
14354,280,0,0,0,0,0,0,0,0,0,0,0,0,0,"279.4107142857143",0,0,0,0,0,0,0,0,0,0,0,0,0,280,1499090400,"52.8.201.211"
14355,141,0,0,0,0,0,0,0,0,0,0,0,0,0,"235.84397163120568",0,0,0,"0.18439716312056736",0,0,0,0,"0.7872340425531915",0,0,0,1,141,1499263200,"52.8.201.211"
14356,239,0,0,0,0,0,0,0,0,0,0,0,0,0,"644.2887029288703",0,0,0,"0.5062761506276151",0,0,0,0,"0.49372384937238495",0,0,0,1,239,1499194800,"52.8.227.74"
14357,393,0,0,0,0,0,0,0,0,0,0,0,0,0,"209.33587786259542",0,0,0,0,0,0,0,0,0,0,0,0,0,393,1499090400,"52.8.229.108"
14358,114,0,0,0,0,0,0,0,0,0,0,0,0,0,"492.17543859649123",0,0,0,"0.42105263157894735",0,0,0,0,"0.5789473684210527",0,0,0,1,114,1499432400,"52.8.229.108"
14359,285,0,0,0,0,0,0,0,0,0,0,0,0,0,"461.0842105263158",0,0,0,0,0,0,0,0,0,0,0,0,0,285,1499090400,"52.8.252.43"
14360,319,0,0,0,0,0,0,0,0,0,0,0,0,0,"213.18808777429467",0,0,0,0,0,0,0,0,0,0,0,0,0,319,1499090400,"52.8.33.174"
14361,306,0,0,0,0,0,0,0,0,0,0,0,0,0,"218.33986928104576",0,0,0,"0.32679738562091504",0,0,0,0,"0.673202614379085",0,0,0,1,306,1499086800,"52.8.35.182"
14362,535,0,0,0,0,0,0,0,0,0,0,0,0,0,"268.8523364485981",0,0,0,0,0,0,0,0,0,0,0,0,0,535,1499090400,"52.8.4.208"
14363,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1499094000,"52.8.51.25"
14364,107,0,0,0,0,0,0,0,0,0,0,0,0,0,"377.6261682242991",0,0,0,0,0,0,0,0,0,0,0,0,0,107,1499090400,"52.8.54.194"
14365,226,0,0,0,0,0,0,0,0,0,0,0,0,0,"319.92477876106193",0,0,0,0,0,0,0,0,0,0,0,0,0,226,1499090400,"52.8.58.25"
14366,317,0,0,0,0,0,0,0,0,0,0,0,0,0,"223.2776025236593",0,0,0,"0.34069400630914826",0,0,0,0,"0.6593059936908517",0,0,0,1,317,1499086800,"52.8.7.27"
14367,148,0,0,0,0,0,0,0,0,0,0,0,0,0,"224.43243243243242",0,0,0,0,0,0,0,0,0,0,0,0,0,148,1499090400,"52.8.76.155"
14368,105,0,0,0,0,0,0,0,0,0,0,0,0,0,"232.9142857142857",0,0,0,"0.3333333333333333",0,0,0,0,"0.6666666666666666",0,0,0,1,105,1499108400,"52.8.80.87"
14369,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1499097600,"52.8.89.71"
14370,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,"2125.7194805194804",0,0,0,"0.44415584415584414",0,0,0,0,"0.5558441558441558",0,0,0,1,1540,1499169600,"52.84.134.210"
14371,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,"1502.0068150840527",0,0,0,"0.24806905951840072","0.0009086778736937755",0,0,0,"0.7510222626079055",0,0,0,1,2201,1499173200,"52.84.134.210"
14372,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,"1856.6526912181303",0,0,0,"0.28895184135977336",0,0,0,0,"0.7110481586402266",0,0,0,1,1765,1499443200,"52.84.134.210"
14373,169,0,0,0,0,0,0,0,0,0,0,0,0,0,"1026.5502958579882",0,0,0,"0.15384615384615385",0,0,0,0,0,0,0,0,1,169,1499176800,"52.84.134.42"
14374,208,0,0,0,0,0,0,0,0,0,0,0,0,0,"842.3173076923077",0,0,0,"0.057692307692307696",0,0,0,0,"0.9423076923076923",0,0,0,1,208,1499194800,"52.84.134.42"
14375,379,0,0,0,0,0,0,0,0,0,0,0,0,0,"1201.2110817941953",0,0,0,"0.2638522427440633",0,0,0,0,"0.7361477572559367",0,0,0,2,379,1499450400,"52.84.134.42"
14376,151,0,0,0,0,0,0,0,0,0,0,0,0,0,"666.5364238410596",0,0,0,"0.2251655629139073",0,0,0,0,"0.7748344370860927",0,0,0,1,151,1499446800,"52.84.134.65"
14377,110,0,0,0,0,0,0,0,0,0,0,0,0,0,"1206.7727272727273",0,0,0,"0.13636363636363635",0,0,0,0,"0.8636363636363636",0,0,0,2,110,1499173200,"52.84.135.185"
14378,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,"1981.0898100172712",0,0,0,"0.37132987910189985",0,0,0,0,"0.6286701208981001",0,0,0,1,1158,1499428800,"52.84.135.69"
14379,676,0,0,0,0,0,0,0,0,0,0,0,0,0,"1843.6020710059172",0,0,0,"0.4319526627218935",0,0,0,0,"0.5680473372781065",0,0,0,1,676,1499454000,"52.84.136.113"
14380,116,0,0,0,0,0,0,0,0,0,0,0,0,0,"1078.646551724138",0,0,0,"0.07758620689655173",0,0,0,0,"0.7931034482758621",0,0,0,3,116,1499187600,"52.84.136.209"
14381,242,0,0,0,0,0,0,0,0,0,0,0,0,0,"821.0123966942149",0,0,0,"0.0371900826446281",0,0,0,0,"0.8842975206611571",0,0,0,1,242,1499428800,"52.84.136.247"
14382,115,0,0,0,0,0,0,0,0,0,0,0,0,0,"718.8521739130434",0,0,0,0,0,0,0,0,0,0,0,0,0,115,1499090400,"52.84.137.101"
14383,505,0,0,0,0,0,0,0,0,0,0,0,0,0,"1240.5722772277227",0,0,0,"0.21782178217821782",0,0,0,0,"0.7821782178217822",0,0,0,1,505,1499108400,"52.84.137.21"
14384,402,0,0,0,0,0,0,0,0,0,0,0,0,0,"1593.0671641791046",0,0,0,"0.2935323383084577",0,0,0,0,"0.7064676616915423",0,0,0,1,402,1499176800,"52.84.137.21"
14385,429,0,0,0,0,0,0,0,0,0,0,0,0,0,"1177.4708624708624",0,0,0,"0.11188811188811189",0,0,0,0,"0.8881118881118881",0,0,0,1,429,1499108400,"52.84.137.219"
14386,328,0,0,0,0,0,0,0,0,0,0,0,0,0,"1469.7560975609756",0,0,0,"0.4176829268292683",0,0,0,0,"0.5823170731707317",0,0,0,1,328,1499176800,"52.84.137.219"
14387,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,1499097600,"52.84.137.51"
14388,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,"1423.7746759720837",0,0,0,"0.32901296111665007",0,0,0,0,"0.67098703888335",0,0,0,1,1003,1499173200,"52.84.137.51"
14389,135,0,0,0,0,0,0,0,0,0,0,0,0,0,"1054.6814814814816",0,0,0,0,0,0,0,0,0,0,0,0,0,135,1499090400,"52.84.137.78"
14390,133,0,0,0,0,0,0,0,0,0,0,0,0,0,"986.9787234042553",0,0,0,0,0,0,0,0,0,0,0,0,0,133,1499094000,"52.84.137.78"
14391,132,0,0,0,0,0,0,0,0,0,0,0,0,0,"544.0681818181819",0,0,0,"0.22727272727272727",0,0,0,0,"0.7727272727272727",0,0,0,4,132,1499446800,"52.84.137.78"
14392,107,0,0,0,0,0,0,0,0,0,0,0,0,0,"310.10280373831773",0,0,0,"0.2523364485981308",0,0,0,0,"0.7289719626168224",0,0,0,4,107,1499083200,"52.84.140.151"
14393,106,0,0,0,0,0,0,0,0,0,0,0,0,0,"285.3867924528302",0,0,0,"0.19811320754716982",0,0,0,0,"0.7830188679245284",0,0,0,6,106,1499436000,"52.84.140.151"
14394,120,0,0,0,0,0,0,0,0,0,0,0,0,0,"689.8166666666667",0,0,0,"0.15",0,0,0,0,"0.85",0,0,0,2,120,1499083200,"52.84.140.31"
14395,131,0,0,0,0,0,0,0,0,0,0,0,0,0,"361.96946564885496",0,0,0,"0.15384615384615385",0,0,0,0,"0.8461538461538461",0,0,0,3,131,1499169600,"52.84.140.31"
14396,129,0,0,0,0,0,0,0,0,0,0,0,0,0,"677.6356589147287",0,0,0,"0.17054263565891473",0,0,0,0,"0.8294573643410853",0,0,0,2,129,1499428800,"52.84.140.31"
14397,160,0,0,0,0,0,0,0,0,0,0,0,0,0,"1202.3875",0,0,0,"0.14375",0,0,0,0,"0.85625",0,0,0,1,160,1499083200,"52.84.140.85"
14398,161,0,0,0,0,0,0,0,0,0,0,0,0,0,"1195.167701863354",0,0,0,"0.20496894409937888",0,0,0,0,"0.7950310559006211",0,0,0,1,161,1499428800,"52.84.140.85"
14399,128,0,0,0,0,0,0,0,0,0,0,0,0,0,"573.546875",0,0,0,"0.15625",0,0,0,0,"0.84375",0,0,0,1,128,1499194800,"52.84.141.115"
14400,109,0,0,0,0,0,0,0,0,0,0,0,0,0,"641.3853211009174",0,0,0,"0.12844036697247707",0,0,0,0,"0.8715596330275229",0,0,0,1,109,1499191200,"52.84.141.147"
14401,157,0,0,0,0,0,0,0,0,0,0,0,0,0,"1537.5732484076434",0,0,0,"0.40764331210191085",0,0,0,0,"0.5923566878980892",0,0,0,1,157,1499173200,"52.84.141.196"
14402,161,0,0,0,0,0,0,0,0,0,0,0,0,0,"1521.2298136645963",0,0,0,"0.4720496894409938",0,0,0,0,"0.5279503105590062",0,0,0,1,161,1499191200,"52.84.141.196"
14403,119,0,0,0,0,0,0,0,0,0,0,0,0,0,"1010.6050420168067",0,0,0,"0.10084033613445378",0,0,0,0,"0.8403361344537815",0,0,0,1,119,1499086800,"52.84.141.248"
14404,221,0,0,0,0,0,0,0,0,0,0,0,0,0,"622.3619909502263",0,0,0,"0.1583710407239819",0,0,0,0,"0.8416289592760181",0,0,0,2,221,1499173200,"52.84.141.248"
14405,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1499094000,"52.84.141.48"
14406,369,0,0,0,0,0,0,0,0,0,0,0,0,0,"1421.4525745257451",0,0,0,"0.20596205962059622",0,0,0,0,"0.7940379403794038",0,0,0,1,369,1499432400,"52.84.141.48"
14407,122,0,0,0,0,0,0,0,0,0,0,0,0,0,"386.12295081967216",0,0,0,"0.19672131147540983",0,0,0,0,"0.7868852459016393",0,0,0,5,122,1499104800,"52.84.141.58"
14408,278,0,0,0,0,0,0,0,0,0,0,0,0,0,"876.6654676258993",0,0,0,"0.11151079136690648",0,0,0,0,"0.8884892086330936",0,0,0,1,278,1499108400,"52.84.142.108"
14409,247,0,0,0,0,0,0,0,0,0,0,0,0,0,"981.6194331983805",0,0,0,"0.1214574898785425",0,0,0,0,"0.8785425101214575",0,0,0,1,247,1499184000,"52.84.142.108"
14410,129,0,0,0,0,0,0,0,0,0,0,0,0,0,"535.1782945736434",0,0,0,"0.17829457364341086",0,0,0,0,"0.813953488372093",0,0,0,6,129,1499086800,"52.84.142.241"
14411,123,0,0,0,0,0,0,0,0,0,0,0,0,0,"409.8373983739837",0,0,0,"0.10569105691056911",0,0,0,0,"0.8861788617886179",0,0,0,6,123,1499436000,"52.84.142.241"
14412,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,"1578.8149855907782",0,0,0,"0.01440922190201729",0,0,0,0,"0.9314121037463977",0,0,0,2,1735,1499428800,"52.84.143.100"
14413,850,0,0,0,0,0,0,0,0,0,0,0,0,0,"1747.575294117647",0,0,0,0,0,0,0,0,"0.8670588235294118",0,0,0,1,850,1499428800,"52.84.143.102"
14414,284,0,0,0,0,0,0,0,0,0,0,0,0,0,"1079.7394366197184",0,0,0,"0.13732394366197184",0,0,0,0,"0.8626760563380281",0,0,0,1,284,1499169600,"52.84.143.109"
14415,129,0,0,0,0,0,0,0,0,0,0,0,0,0,"183.64341085271317",0,0,0,0,0,0,0,0,0,0,0,0,0,129,1499090400,"52.84.143.110"
14416,159,0,0,0,0,0,0,0,0,0,0,0,0,0,"154.125",0,0,0,0,0,0,0,0,0,0,0,0,0,159,1499094000,"52.84.143.110"
14417,124,0,0,0,0,0,0,0,0,0,0,0,0,0,"299.51612903225805",0,0,0,0,0,0,0,0,"0.8548387096774194",0,0,0,1,124,1499194800,"52.84.143.110"
14418,116,0,0,0,0,0,0,0,0,0,0,0,0,0,"125.26724137931035",0,0,0,0,0,0,0,0,"0.9396551724137931",0,0,0,3,116,1499432400,"52.84.143.110"
14419,2506,0,0,0,0,0,0,0,0,0,0,0,0,0,"1900.3355945730248",0,0,0,0,0,0,0,0,0,0,0,0,0,2506,1499090400,"52.84.143.115"
14420,193,0,0,0,0,0,0,0,0,0,0,0,0,0,"1400.8082901554403",0,0,0,"0.17616580310880828",0,0,0,0,"0.8238341968911918",0,0,0,1,193,1499436000,"52.84.143.115"
14421,103,0,0,0,0,0,0,0,0,0,0,0,0,0,"240.83495145631068",0,0,0,"0.038834951456310676",0,0,0,0,"0.8252427184466019",0,0,0,2,103,1499086800,"52.84.143.13"
14422,136,0,0,0,0,0,0,0,0,0,0,0,0,0,"209.58823529411765",0,0,0,0,0,0,0,0,0,0,0,0,0,136,1499090400,"52.84.143.13"
14423,106,0,0,0,0,0,0,0,0,0,0,0,0,0,"160.8",0,0,0,0,0,0,0,0,0,0,0,0,0,106,1499094000,"52.84.143.13"
14424,164,0,0,0,0,0,0,0,0,0,0,0,0,0,"280.9817073170732",0,0,0,"0.05333333333333334",0,0,0,0,"0.8387096774193549",0,0,0,3,164,1499169600,"52.84.143.13"
14425,160,0,0,0,0,0,0,0,0,0,0,0,0,0,"216.68125",0,0,0,"0.06875",0,0,0,0,"0.88125",0,0,0,7,160,1499176800,"52.84.143.13"
14426,108,0,0,0,0,0,0,0,0,0,0,0,0,0,"113.67592592592592",0,0,0,0,0,0,0,0,"0.9351851851851852",0,0,0,3,108,1499187600,"52.84.143.13"
14427,182,0,0,0,0,0,0,0,0,0,0,0,0,0,"170.87362637362637",0,0,0,"0.02197802197802198",0,0,0,0,"0.9065934065934066",0,0,0,4,182,1499428800,"52.84.143.13"
14428,887,0,0,0,0,0,0,0,0,0,0,0,0,0,"1779.455467869222",0,0,0,"0.34047350620067646",0,0,0,0,"0.6516347237880497",0,0,0,4,887,1499432400,"52.84.143.13"
14429,132,0,0,0,0,0,0,0,0,0,0,0,0,0,"130.8560606060606",0,0,0,0,0,0,0,0,"0.9166666666666666",0,0,0,3,132,1499436000,"52.84.143.13"
14430,321,0,0,0,0,0,0,0,0,0,0,0,0,0,"1017.2616822429907",0,0,0,0,0,0,0,0,0,0,0,0,0,321,1499090400,"52.84.143.130"
14431,295,0,0,0,0,0,0,0,0,0,0,0,0,0,"1751.1694915254238",0,0,0,"0.23389830508474577",0,0,0,0,0,0,0,0,1,295,1499169600,"52.84.143.136"
14432,324,0,0,0,0,0,0,0,0,0,0,0,0,0,"1391.8271604938273",0,0,0,"0.18518518518518517",0,0,0,0,"0.8148148148148148",0,0,0,1,324,1499432400,"52.84.143.137"
14433,112,0,0,0,0,0,0,0,0,0,0,0,0,0,"327.625",0,0,0,"0.1834862385321101",0,0,0,0,"0.8172043010752689",0,0,0,3,112,1499169600,"52.84.143.142"
14434,146,0,0,0,0,0,0,0,0,0,0,0,0,0,"144.77397260273972",0,0,0,0,0,0,0,0,"0.910958904109589",0,0,0,3,146,1499173200,"52.84.143.147"
14435,146,0,0,0,0,0,0,0,0,0,0,0,0,0,"139.25342465753425",0,0,0,0,0,0,0,0,"0.910958904109589",0,0,0,4,146,1499436000,"52.84.143.147"
14436,108,0,0,0,0,0,0,0,0,0,0,0,0,0,"168.9537037037037",0,0,0,0,0,0,0,0,"0.8796296296296297",0,0,0,3,108,1499454000,"52.84.143.147"
14437,106,0,0,0,0,0,0,0,0,0,0,0,0,0,"123.05660377358491",0,0,0,0,0,0,0,0,"0.9245283018867925",0,0,0,2,106,1499083200,"52.84.143.148"
14438,189,0,0,0,0,0,0,0,0,0,0,0,0,0,"164.07407407407408",0,0,0,0,0,0,0,0,"0.927007299270073",0,0,0,4,189,1499169600,"52.84.143.148"
14439,144,0,0,0,0,0,0,0,0,0,0,0,0,0,"145.43055555555554",0,0,0,0,0,0,0,0,"0.9019607843137255",0,0,0,3,144,1499173200,"52.84.143.148"
14440,825,0,0,0,0,0,0,0,0,0,0,0,0,0,"1630.9309090909092",0,0,0,0,0,0,0,0,1,0,0,0,1,825,1499371200,"52.84.143.148"
14441,179,0,0,0,0,0,0,0,0,0,0,0,0,0,"982.5810055865921",0,0,0,0,0,0,0,0,"0.9832402234636871",0,0,0,1,179,1499436000,"52.84.143.151"
14442,384,0,0,0,0,0,0,0,0,0,0,0,0,0,"1185.7890625",0,0,0,"0.171875",0,0,0,0,"0.828125",0,0,0,1,384,1499169600,"52.84.143.155"
14443,412,0,0,0,0,0,0,0,0,0,0,0,0,0,"1164.106796116505",0,0,0,"0.20145631067961164",0,0,0,0,"0.7985436893203883",0,0,0,1,412,1499454000,"52.84.143.155"
14444,131,0,0,0,0,0,0,0,0,0,0,0,0,0,"732.9770992366413",0,0,0,"0.11450381679389313",0,0,0,0,0,0,0,0,1,131,1499173200,"52.84.143.159"
14445,102,0,0,0,0,0,0,0,0,0,0,0,0,0,"902.3725490196078",0,0,0,"0.19607843137254902",0,0,0,0,"0.803921568627451",0,0,0,2,102,1499436000,"52.84.143.159"
14446,543,0,0,0,0,0,0,0,0,0,0,0,0,0,"1401.5893186003684",0,0,0,"0.3775322283609576",0,0,0,0,"0.6224677716390423",0,0,0,1,543,1499432400,"52.84.143.160"
14447,116,0,0,0,0,0,0,0,0,0,0,0,0,0,"659.4568965517242",0,0,0,"0.1724137931034483",0,0,"0.20689655172413793",0,"0.8275862068965517",0,0,"0.08620689655172414",2,116,1499443200,"52.84.143.164"
14448,347,0,0,0,0,0,0,0,0,0,0,0,0,0,"1879.0662824207493",0,0,0,"0.2824207492795389",0,0,0,0,"0.7175792507204611",0,0,0,1,347,1499173200,"52.84.143.166"
14449,230,0,0,0,0,0,0,0,0,0,0,0,0,0,"967.0521739130435",0,0,0,"0.12173913043478261",0,0,0,0,"0.8782608695652174",0,0,0,1,230,1499446800,"52.84.143.187"
14450,108,0,0,0,0,0,0,0,0,0,0,0,0,0,"131.4351851851852",0,0,0,0,0,0,0,0,"0.9166666666666666",0,0,0,3,108,1499086800,"52.84.143.188"
14451,116,0,0,0,0,0,0,0,0,0,0,0,0,0,"209.18103448275863",0,0,0,0,0,0,0,0,"0.8620689655172413",0,0,0,2,116,1499184000,"52.84.143.188"
14452,101,0,0,0,0,0,0,0,0,0,0,0,0,0,"216.30693069306932",0,0,0,0,0,0,0,0,"0.8415841584158416",0,0,0,4,101,1499187600,"52.84.143.188"
14453,105,0,0,0,0,0,0,0,0,0,0,0,0,0,"220.89523809523808",0,0,0,0,0,0,0,0,"0.8380952380952381",0,0,0,2,105,1499428800,"52.84.143.188"
14454,200,0,0,0,0,0,0,0,0,0,0,0,0,0,"137.05",0,0,0,0,0,0,0,0,"0.91",0,0,0,2,200,1499450400,"52.84.143.188"
14455,295,0,0,0,0,0,0,0,0,0,0,0,0,0,"1634.0101694915254",0,0,0,"0.27796610169491526",0,0,0,0,"0.7220338983050848",0,0,0,1,295,1499191200,"52.84.143.192"
14456,214,0,0,0,0,0,0,0,0,0,0,0,0,0,"807.2009345794393",0,0,0,"0.14485981308411214",0,0,0,0,"0.8551401869158879",0,0,0,1,214,1499173200,"52.84.143.197"
14457,246,0,0,0,0,0,0,0,0,0,0,0,0,0,"1487.821138211382",0,0,0,"0.18699186991869918",0,0,0,0,"0.8130081300813008",0,0,0,2,246,1499432400,"52.84.143.197"
14458,302,0,0,0,0,0,0,0,0,0,0,0,0,0,"1346.708609271523",0,0,0,"0.12251655629139073",0,0,0,0,"0.8774834437086093",0,0,0,1,302,1499191200,"52.84.143.21"
14459,298,0,0,0,0,0,0,0,0,0,0,0,0,0,"1161.4194630872482",0,0,0,0,0,0,0,0,"0.7986577181208053",0,0,0,1,298,1499428800,"52.84.143.212"
14460,137,0,0,0,0,0,0,0,0,0,0,0,0,0,"1226.4014598540145",0,0,0,0,0,0,0,0,"0.927007299270073",0,0,0,1,137,1499086800,"52.84.143.213"
14461,119,0,0,0,0,0,0,0,0,0,0,0,0,0,"1230.8319327731092",0,0,0,0,0,0,0,0,"0.9495798319327731",0,0,0,1,119,1499436000,"52.84.143.213"
14462,105,0,0,0,0,0,0,0,0,0,0,0,0,0,"438.4",0,0,0,"0.23809523809523808",0,0,0,0,"0.7619047619047619",0,0,0,3,105,1499083200,"52.84.143.214"
14463,118,0,0,0,0,0,0,0,0,0,0,0,0,0,"1132.8474576271187",0,0,0,"0.0847457627118644",0,0,0,0,"0.9152542372881356",0,0,0,1,118,1499086800,"52.84.143.218"
14464,430,0,0,0,0,0,0,0,0,0,0,0,0,0,"1176.2441860465117",0,0,0,"0.09534883720930233",0,0,0,0,"0.9046511627906977",0,0,0,1,430,1499428800,"52.84.143.221"
14465,218,0,0,0,0,0,0,0,0,0,0,0,0,0,"1188.5229357798164",0,0,0,"0.022935779816513763",0,0,0,0,"0.9541284403669725",0,0,0,2,218,1499436000,"52.84.143.230"
14466,157,0,0,0,0,0,0,0,0,0,0,0,0,0,"724.28025477707",0,0,0,"0.08917197452229299",0,0,0,0,"0.910828025477707",0,0,0,1,157,1499446800,"52.84.143.232"
14467,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,"1881.015332197615",0,0,0,"0.45826235093696766",0,0,0,0,"0.5417376490630323",0,0,0,1,1174,1499450400,"52.84.143.240"
14468,379,0,0,0,0,0,0,0,0,0,0,0,0,0,"1695.8865435356201",0,0,0,"0.35092348284960423",0,0,0,0,"0.6490765171503958",0,0,0,2,379,1499428800,"52.84.143.243"
14469,279,0,0,0,0,0,0,0,0,0,0,0,0,0,"1724.8387096774193",0,0,0,"0.16845878136200718",0,0,0,0,"0.8315412186379928",0,0,0,1,279,1499428800,"52.84.143.244"
14470,177,0,0,0,0,0,0,0,0,0,0,0,0,0,"1244.0734463276835",0,0,0,0,0,0,0,0,"0.96045197740113",0,0,0,1,177,1499436000,"52.84.143.246"
14471,211,0,0,0,0,0,0,0,0,0,0,0,0,0,"1079.9857819905212",0,0,0,0,0,0,0,0,"0.976303317535545",0,0,0,1,211,1499104800,"52.84.143.247"
14472,190,0,0,0,0,0,0,0,0,0,0,0,0,0,"1431.6473684210525",0,0,0,"0.15263157894736842",0,0,0,0,"0.8473684210526315",0,0,0,1,190,1499101200,"52.84.143.248"
14473,130,0,0,0,0,0,0,0,0,0,0,0,0,0,"1201.1307692307691",0,0,0,"0.13076923076923078",0,0,0,0,"0.8692307692307693",0,0,0,1,130,1499428800,"52.84.143.249"
14474,108,0,0,0,0,0,0,0,0,0,0,0,0,0,"424.1574074074074",0,0,0,"0.18518518518518517",0,0,0,0,"0.8148148148148148",0,0,0,2,108,1499432400,"52.84.143.251"
14475,148,0,0,0,0,0,0,0,0,0,0,0,0,0,"1793.3648648648648",0,0,0,"0.32432432432432434",0,0,0,0,"0.6756756756756757",0,0,0,1,148,1499436000,"52.84.143.251"
14476,159,0,0,0,0,0,0,0,0,0,0,0,0,0,"1008.433962264151",0,0,0,0,0,0,0,0,0,0,0,0,0,159,1499090400,"52.84.143.31"
14477,110,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,"0.9090909090909091",0,0,0,4,110,1499446800,"52.84.143.31"
14478,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,"1911.118001722653",0,0,0,0,0,0,0,0,0,0,0,0,0,1161,1499090400,"52.84.143.36"
14479,182,0,0,0,0,0,0,0,0,0,0,0,0,0,"1097.5549450549452",0,0,0,"0.15384615384615385",0,0,0,0,"0.8461538461538461",0,0,0,1,182,1499446800,"52.84.143.38"
14480,187,0,0,0,0,0,0,0,0,0,0,0,0,0,"918.9572192513369",0,0,0,"0.17647058823529413",0,0,0,0,"0.8235294117647058",0,0,0,1,187,1499436000,"52.84.143.41"
14481,110,0,0,0,0,0,0,0,0,0,0,0,0,0,"461.94545454545454",0,0,0,"0.2",0,0,0,0,"0.8",0,0,0,1,110,1499194800,"52.84.143.5"
14482,129,0,0,0,0,0,0,0,0,0,0,0,0,0,"1164.3100775193798",0,0,0,"0.06201550387596899",0,0,0,0,"0.937984496124031",0,0,0,1,129,1499108400,"52.84.143.55"
14483,101,0,0,0,0,0,0,0,0,0,0,0,0,0,"1197.90099009901",0,0,0,"0.2376237623762376",0,0,0,0,"0.7623762376237624",0,0,0,1,101,1499187600,"52.84.143.56"
14484,351,0,0,0,0,0,0,0,0,0,0,0,0,0,"1347.3019943019942",0,0,0,"0.08547008547008547",0,0,0,0,"0.9145299145299145",0,0,0,1,351,1499450400,"52.84.143.6"
14485,305,0,0,0,0,0,0,0,0,0,0,0,0,0,"1953.288524590164",0,0,0,0,0,0,0,0,"0.5245901639344263",0,0,0,1,305,1499176800,"52.84.143.65"
14486,293,0,0,0,0,0,0,0,0,0,0,0,0,0,"1030.6962457337884",0,0,0,"0.15699658703071673",0,0,0,0,"0.8430034129692833",0,0,0,1,293,1499454000,"52.84.143.68"
14487,106,0,0,0,0,0,0,0,0,0,0,0,0,0,"1304.4716981132076",0,0,0,"0.32075471698113206",0,0,0,0,"0.6792452830188679",0,0,0,1,106,1499108400,"52.84.143.75"
14488,154,0,0,0,0,0,0,0,0,0,0,0,0,0,"1266.1753246753246",0,0,0,0,0,0,0,0,"0.961038961038961",0,0,0,1,154,1499086800,"52.84.143.79"
14489,145,0,0,0,0,0,0,0,0,0,0,0,0,0,"1185.4206896551725",0,0,0,0,0,0,0,0,"0.9310344827586207",0,0,0,1,145,1499086800,"52.84.143.8"
14490,102,0,0,0,0,0,0,0,0,0,0,0,0,0,"138.77450980392157",0,0,0,0,0,0,0,0,"0.9117647058823529",0,0,0,2,102,1499101200,"52.84.143.81"
14491,242,0,0,0,0,0,0,0,0,0,0,0,0,0,"132.6611570247934",0,0,0,0,0,0,0,0,"0.9256198347107438",0,0,0,2,242,1499104800,"52.84.143.81"
14492,102,0,0,0,0,0,0,0,0,0,0,0,0,0,"109.27450980392157",0,0,0,0,0,0,0,0,"0.9411764705882353",0,0,0,3,102,1499187600,"52.84.143.81"
14493,223,0,0,0,0,0,0,0,0,0,0,0,0,0,"195.5829596412556",0,0,0,0,0,0,0,0,"0.8699551569506726",0,0,0,3,223,1499432400,"52.84.143.81"
14494,120,0,0,0,0,0,0,0,0,0,0,0,0,0,"340.8666666666667",0,0,0,0,0,0,0,0,0,0,0,0,0,120,1499090400,"52.84.143.82"
